fecha,day,month,week,estacion,linea,pasajeros
2020-01-22,22,1,4,linea B - carlos gardel,B,12660
2020-01-22,22,1,4,linea B - carlos pellegrini,B,21441
2020-01-22,22,1,4,linea B - dorrego,B,8397
2020-01-22,22,1,4,linea B - echeverria,B,5792
2020-01-22,22,1,4,linea B - federico lacroze,B,25337
2020-01-22,22,1,4,linea B - florida,B,20036
2020-01-22,22,1,4,linea B - leandro n. alem,B,23413
2020-01-22,22,1,4,linea B - los incas,B,8734
2020-01-22,22,1,4,linea B - malabia,B,15621
2020-01-22,22,1,4,linea B - medrano,B,13636
2020-01-22,22,1,4,linea B - pasteur,B,9707
2020-01-22,22,1,4,linea B - pueyrredon,B,11535
2020-01-22,22,1,4,linea B - rosas,B,25967
2020-01-22,22,1,4,linea B - tronador,B,5198
2020-01-22,22,1,4,linea B - uruguay,B,13137
2020-01-22,22,1,4,linea C - diagonal norte,C,7
2020-01-22,22,1,4,linea C - general san martin,C,7
2020-01-22,22,1,4,linea C - independencia,C,3413
2020-01-22,22,1,4,linea C - mariano moreno,C,1
2020-01-22,22,1,4,linea D - 9 de julio,D,11270
2020-01-22,22,1,4,linea D - ag�ero,D,8299
2020-01-22,22,1,4,linea D - bulnes,D,13298
2020-01-22,22,1,4,linea D - callao,D,11380
2020-01-22,22,1,4,linea D - catedral,D,29018
2020-01-22,22,1,4,linea D - congreso de tucuman,D,28231
2020-01-22,22,1,4,linea D - facultad de medicina,D,9117
2020-01-22,22,1,4,linea D - jose hernandez,D,9408
2020-01-22,22,1,4,linea D - juramento,D,14377
2020-01-22,22,1,4,linea D - ministro carranza,D,10537
2020-01-22,22,1,4,linea D - olleros,D,10433
2020-01-22,22,1,4,linea D - palermo,D,16298
2020-01-22,22,1,4,linea D - plaza italia,D,8845
2020-01-22,22,1,4,linea D - pueyrredon.d,D,7915
2020-01-22,22,1,4,linea D - scalabrini ortiz,D,9638
2020-01-22,22,1,4,linea D - tribunales,D,10443
2020-01-22,22,1,4,linea E - avenida la plata,E,4393
2020-01-22,22,1,4,linea E - boedo,E,3812
2020-01-22,22,1,4,linea E - bolivar,E,11804
2020-01-22,22,1,4,linea E - catalinas,E,5369
2020-01-22,22,1,4,linea E - correo central,E,6235
2020-01-22,22,1,4,linea E - emilio mitre,E,3613
2020-01-22,22,1,4,linea E - entre rios,E,3852
2020-01-22,22,1,4,linea E - general belgrano,E,4438
2020-01-22,22,1,4,linea E - independencia.h,E,3625
2020-01-22,22,1,4,linea E - jose maria moreno,E,3348
2020-01-22,22,1,4,linea E - jujuy,E,2603
2020-01-22,22,1,4,linea E - medalla milagrosa,E,1610
2020-01-22,22,1,4,linea E - pichincha,E,2000
2020-01-22,22,1,4,linea E - pza. de los virreyes,E,8038
2020-01-22,22,1,4,linea E - retiro e,E,11311
2020-01-22,22,1,4,linea E - san jose,E,3508
2020-01-22,22,1,4,linea E - urquiza,E,2498
2020-01-22,22,1,4,linea E - varela,E,1830
2020-01-22,22,1,4,linea H - caseros,H,6894
2020-01-22,22,1,4,linea H - cordoba,H,4281
2020-01-22,22,1,4,linea H - corrientes,H,5223
2020-01-22,22,1,4,linea H - facultad de derecho,H,2948
2020-01-22,22,1,4,linea H - hospitales,H,13891
2020-01-22,22,1,4,linea H - humberto i,H,5556
2020-01-22,22,1,4,linea H - inclan,H,5248
2020-01-22,22,1,4,linea H - las heras,H,9722
2020-01-22,22,1,4,linea H - once/30 de diciembre,H,14173
2020-01-22,22,1,4,linea H - patricios,H,11585
2020-01-22,22,1,4,linea H - santa fe,H,10043
2020-01-22,22,1,4,linea H - venezuela,H,7204
2020-01-23,23,1,4,linea A - acoyte,A,11070
2020-01-23,23,1,4,linea A - alberti,A,4170
2020-01-23,23,1,4,linea A - carabobo,A,9333
2020-01-23,23,1,4,linea A - castro barros,A,7205
2020-01-23,23,1,4,linea A - congreso,A,10345
2020-01-23,23,1,4,linea A - flores,A,9933
2020-01-23,23,1,4,linea A - lima,A,8409
2020-01-23,23,1,4,linea A - loria,A,6354
2020-01-23,23,1,4,linea A - pasco,A,2237
2020-01-23,23,1,4,linea A - peru,A,22857
2020-01-23,23,1,4,linea A - piedras,A,8584
2020-01-23,23,1,4,linea A - plaza miserere,A,11474
2020-01-23,23,1,4,linea A - primera junta,A,11624
2020-01-23,23,1,4,linea A - puan,A,5402
2020-01-23,23,1,4,linea A - rio de janeiro,A,8436
2020-01-23,23,1,4,linea A - saenz pe�a,A,7423
2020-01-23,23,1,4,linea A - san pedrito,A,23260
2020-01-23,23,1,4,linea B - angel gallardo,B,12516
2020-01-23,23,1,4,linea B - callao,B,13613
2020-01-23,23,1,4,linea B - carlos gardel,B,12205
2020-01-23,23,1,4,linea B - carlos pellegrini,B,21901
2020-01-23,23,1,4,linea B - dorrego,B,8345
2020-01-23,23,1,4,linea B - echeverria,B,6053
2020-01-23,23,1,4,linea B - federico lacroze,B,25420
2020-01-23,23,1,4,linea B - florida,B,19374
2020-01-23,23,1,4,linea B - leandro n. alem,B,23246
2020-01-23,23,1,4,linea B - los incas,B,8706
2020-01-23,23,1,4,linea B - malabia,B,15683
2020-01-23,23,1,4,linea B - medrano,B,13777
2020-01-23,23,1,4,linea B - pasteur,B,9516
2020-01-23,23,1,4,linea B - pueyrredon,B,11500
2020-01-23,23,1,4,linea B - rosas,B,25759
2020-01-23,23,1,4,linea B - tronador,B,5453
2020-01-23,23,1,4,linea B - uruguay,B,13036
2020-01-23,23,1,4,linea C - avenida de mayo,C,5
2020-01-23,23,1,4,linea C - constitucion,C,1
2020-01-23,23,1,4,linea C - diagonal norte,C,8
2020-01-23,23,1,4,linea C - general san martin,C,8
2020-01-23,23,1,4,linea C - independencia,C,3262
2020-01-23,23,1,4,linea C - lavalle,C,7
2020-01-23,23,1,4,linea C - mariano moreno,C,1
2020-01-23,23,1,4,linea D - 9 de julio,D,11535
2020-01-23,23,1,4,linea D - ag�ero,D,8395
2020-01-23,23,1,4,linea D - bulnes,D,13130
2020-01-23,23,1,4,linea D - callao,D,11312
2020-01-23,23,1,4,linea D - catedral,D,28849
2020-01-23,23,1,4,linea D - congreso de tucuman,D,28467
2020-01-23,23,1,4,linea D - facultad de medicina,D,8847
2020-01-23,23,1,4,linea D - jose hernandez,D,9597
2020-01-23,23,1,4,linea D - juramento,D,14011
2020-01-23,23,1,4,linea D - ministro carranza,D,10626
2020-01-23,23,1,4,linea D - olleros,D,10509
2020-01-23,23,1,4,linea D - palermo,D,16600
2020-01-23,23,1,4,linea D - plaza italia,D,8815
2020-01-23,23,1,4,linea D - pueyrredon.d,D,7971
2020-01-23,23,1,4,linea D - scalabrini ortiz,D,9803
2020-01-23,23,1,4,linea D - tribunales,D,10477
2020-01-23,23,1,4,linea E - avenida la plata,E,4208
2020-01-23,23,1,4,linea E - boedo,E,3799
2020-01-23,23,1,4,linea E - bolivar,E,13754
2020-01-23,23,1,4,linea E - catalinas,E,5036
2020-01-23,23,1,4,linea E - correo central,E,6445
2020-01-23,23,1,4,linea E - emilio mitre,E,3672
2020-01-23,23,1,4,linea E - entre rios,E,3735
2020-01-23,23,1,4,linea E - general belgrano,E,4164
2020-01-23,23,1,4,linea E - independencia.h,E,3482
2020-01-23,23,1,4,linea E - jose maria moreno,E,3284
2020-01-23,23,1,4,linea E - jujuy,E,2589
2020-01-23,23,1,4,linea E - medalla milagrosa,E,1566
2020-01-23,23,1,4,linea E - pichincha,E,2044
2020-01-23,23,1,4,linea E - pza. de los virreyes,E,7554
2020-01-23,23,1,4,linea E - retiro e,E,10064
2020-01-23,23,1,4,linea E - san jose,E,3644
2020-01-23,23,1,4,linea E - urquiza,E,2407
2020-01-23,23,1,4,linea E - varela,E,1860
2020-01-23,23,1,4,linea H - caseros,H,7007
2020-01-23,23,1,4,linea H - cordoba,H,3985
2020-01-23,23,1,4,linea H - corrientes,H,5274
2020-01-23,23,1,4,linea H - facultad de derecho,H,2882
2020-01-23,23,1,4,linea H - hospitales,H,13812
2020-01-23,23,1,4,linea H - humberto i,H,5606
2020-01-23,23,1,4,linea H - inclan,H,5242
2020-01-23,23,1,4,linea H - las heras,H,9983
2020-01-23,23,1,4,linea H - once/30 de diciembre,H,14134
2020-01-23,23,1,4,linea H - patricios,H,11255
2020-01-23,23,1,4,linea H - santa fe,H,10196
2020-01-23,23,1,4,linea H - venezuela,H,6973
2020-01-24,24,1,4,linea A - acoyte,A,10526
2020-01-24,24,1,4,linea A - alberti,A,4208
2020-01-24,24,1,4,linea A - carabobo,A,9165
2020-01-24,24,1,4,linea A - castro barros,A,6888
2020-01-24,24,1,4,linea A - congreso,A,10062
2020-01-24,24,1,4,linea A - flores,A,9567
2020-01-24,24,1,4,linea A - lima,A,8526
2020-01-24,24,1,4,linea A - loria,A,6177
2020-01-24,24,1,4,linea A - pasco,A,2258
2020-01-24,24,1,4,linea A - peru,A,21721
2020-01-24,24,1,4,linea A - piedras,A,8629
2020-01-24,24,1,4,linea A - plaza miserere,A,11886
2020-01-24,24,1,4,linea A - primera junta,A,11199
2020-01-24,24,1,4,linea A - puan,A,5354
2020-01-24,24,1,4,linea A - rio de janeiro,A,8033
2020-01-24,24,1,4,linea A - saenz pe�a,A,7277
2020-01-24,24,1,4,linea A - san pedrito,A,23092
2020-01-24,24,1,4,linea B - angel gallardo,B,12281
2020-01-24,24,1,4,linea B - callao,B,13311
2020-01-24,24,1,4,linea B - carlos gardel,B,12056
2020-01-24,24,1,4,linea B - carlos pellegrini,B,20744
2020-01-24,24,1,4,linea B - dorrego,B,8202
2020-01-24,24,1,4,linea B - echeverria,B,5932
2020-01-24,24,1,4,linea B - federico lacroze,B,24466
2020-01-24,24,1,4,linea B - florida,B,19029
2020-01-24,24,1,4,linea B - leandro n. alem,B,21810
2020-01-24,24,1,4,linea B - los incas,B,8226
2020-01-24,24,1,4,linea B - malabia,B,15482
2020-01-24,24,1,4,linea B - medrano,B,13388
2020-01-24,24,1,4,linea B - pasteur,B,9283
2020-01-24,24,1,4,linea B - pueyrredon,B,10760
2020-01-24,24,1,4,linea B - rosas,B,24910
2020-01-24,24,1,4,linea B - tronador,B,5071
2020-01-24,24,1,4,linea B - uruguay,B,12172
2020-01-24,24,1,4,linea C - constitucion,C,4
2020-01-24,24,1,4,linea C - diagonal norte,C,21
2020-01-24,24,1,4,linea C - general san martin,C,7
2020-01-24,24,1,4,linea C - independencia,C,3269
2020-01-24,24,1,4,linea C - lavalle,C,1
2020-01-24,24,1,4,linea D - 9 de julio,D,10968
2020-01-24,24,1,4,linea D - ag�ero,D,7889
2020-01-24,24,1,4,linea D - bulnes,D,12954
2020-01-24,24,1,4,linea D - callao,D,10296
2020-01-24,24,1,4,linea D - catedral,D,27062
2020-01-24,24,1,4,linea D - congreso de tucuman,D,27415
2020-01-24,24,1,4,linea D - facultad de medicina,D,8542
2020-01-24,24,1,4,linea D - jose hernandez,D,9002
2020-01-24,24,1,4,linea D - juramento,D,13998
2020-01-24,24,1,4,linea D - ministro carranza,D,10140
2020-01-24,24,1,4,linea D - olleros,D,9902
2020-01-24,24,1,4,linea D - palermo,D,16067
2020-01-24,24,1,4,linea D - plaza italia,D,8471
2020-01-24,24,1,4,linea D - pueyrredon.d,D,7397
2020-01-24,24,1,4,linea D - scalabrini ortiz,D,9171
2020-01-24,24,1,4,linea D - tribunales,D,9929
2020-01-24,24,1,4,linea E - avenida la plata,E,4244
2020-01-24,24,1,4,linea E - boedo,E,3766
2020-01-24,24,1,4,linea E - bolivar,E,13440
2020-01-24,24,1,4,linea E - catalinas,E,5031
2020-01-24,24,1,4,linea E - correo central,E,5941
2020-01-24,24,1,4,linea E - emilio mitre,E,3486
2020-01-24,24,1,4,linea E - entre rios,E,3775
2020-01-24,24,1,4,linea E - general belgrano,E,4130
2020-01-24,24,1,4,linea E - independencia.h,E,3375
2020-01-24,24,1,4,linea E - jose maria moreno,E,3388
2020-01-24,24,1,4,linea E - jujuy,E,2646
2020-01-24,24,1,4,linea E - medalla milagrosa,E,1570
2020-01-24,24,1,4,linea E - pichincha,E,1986
2020-01-24,24,1,4,linea E - pza. de los virreyes,E,7518
2020-01-24,24,1,4,linea E - retiro e,E,10390
2020-01-24,24,1,4,linea E - san jose,E,3481
2020-01-24,24,1,4,linea E - urquiza,E,2397
2020-01-24,24,1,4,linea E - varela,E,1841
2020-01-24,24,1,4,linea H - caseros,H,6795
2020-01-24,24,1,4,linea H - cordoba,H,5268
2020-01-24,24,1,4,linea H - corrientes,H,5399
2020-01-24,24,1,4,linea H - facultad de derecho,H,2835
2020-01-24,24,1,4,linea H - hospitales,H,13543
2020-01-24,24,1,4,linea H - humberto i,H,5370
2020-01-24,24,1,4,linea H - inclan,H,5185
2020-01-24,24,1,4,linea H - las heras,H,9355
2020-01-24,24,1,4,linea H - once/30 de diciembre,H,14240
2020-01-24,24,1,4,linea H - patricios,H,10500
2020-01-24,24,1,4,linea H - santa fe,H,9605
2020-01-24,24,1,4,linea H - venezuela,H,7086
2020-01-25,25,1,4,linea A - acoyte,A,4625
2020-01-25,25,1,4,linea A - alberti,A,2130
2020-01-25,25,1,4,linea A - carabobo,A,3736
2020-01-25,25,1,4,linea A - castro barros,A,3354
2020-01-25,25,1,4,linea A - congreso,A,4159
2020-01-25,25,1,4,linea A - flores,A,4248
2020-01-25,25,1,4,linea A - lima,A,3346
2020-01-25,25,1,4,linea A - loria,A,3044
2020-01-25,25,1,4,linea A - pasco,A,815
2020-01-25,25,1,4,linea A - peru,A,4344
2020-01-25,25,1,4,linea A - piedras,A,1965
2020-01-25,25,1,4,linea A - plaza miserere,A,5068
2020-01-25,25,1,4,linea A - primera junta,A,4582
2020-01-25,25,1,4,linea A - puan,A,2150
2020-01-25,25,1,4,linea A - rio de janeiro,A,3629
2020-01-25,25,1,4,linea A - saenz pe�a,A,2306
2020-01-25,25,1,4,linea A - san pedrito,A,9563
2020-01-25,25,1,4,linea B - angel gallardo,B,4933
2020-01-25,25,1,4,linea B - callao,B,5070
2020-01-25,25,1,4,linea B - carlos gardel,B,8590
2020-01-25,25,1,4,linea B - carlos pellegrini,B,10393
2020-01-25,25,1,4,linea B - dorrego,B,3254
2020-01-25,25,1,4,linea B - echeverria,B,2007
2020-01-25,25,1,4,linea B - federico lacroze,B,9455
2020-01-25,25,1,4,linea B - florida,B,3793
2020-01-25,25,1,4,linea B - leandro n. alem,B,5492
2020-01-25,25,1,4,linea B - los incas,B,3130
2020-01-25,25,1,4,linea B - malabia,B,6228
2020-01-25,25,1,4,linea B - medrano,B,5638
2020-01-25,25,1,4,linea B - pasteur,B,3963
2020-01-25,25,1,4,linea B - pueyrredon,B,4822
2020-01-25,25,1,4,linea B - rosas,B,9040
2020-01-25,25,1,4,linea B - tronador,B,1758
2020-01-25,25,1,4,linea B - uruguay,B,3525
2020-01-25,25,1,4,linea C - diagonal norte,C,4
2020-01-25,25,1,4,linea C - general san martin,C,6
2020-01-25,25,1,4,linea C - independencia,C,736
2020-01-25,25,1,4,linea D - 9 de julio,D,2026
2020-01-25,25,1,4,linea D - ag�ero,D,3483
2020-01-25,25,1,4,linea D - bulnes,D,6090
2020-01-25,25,1,4,linea D - callao,D,3542
2020-01-25,25,1,4,linea D - catedral,D,4213
2020-01-25,25,1,4,linea D - congreso de tucuman,D,9200
2020-01-25,25,1,4,linea D - facultad de medicina,D,3024
2020-01-25,25,1,4,linea D - jose hernandez,D,3401
2020-01-25,25,1,4,linea D - juramento,D,8921
2020-01-25,25,1,4,linea D - ministro carranza,D,4053
2020-01-25,25,1,4,linea D - olleros,D,4111
2020-01-25,25,1,4,linea D - palermo,D,7925
2020-01-25,25,1,4,linea D - plaza italia,D,4649
2020-01-25,25,1,4,linea D - pueyrredon.d,D,2334
2020-01-25,25,1,4,linea D - scalabrini ortiz,D,3985
2020-01-25,25,1,4,linea D - tribunales,D,2240
2020-01-25,25,1,4,linea E - avenida la plata,E,1844
2020-01-25,25,1,4,linea E - boedo,E,1800
2020-01-25,25,1,4,linea E - bolivar,E,2619
2020-01-25,25,1,4,linea E - catalinas,E,643
2020-01-25,25,1,4,linea E - correo central,E,1591
2020-01-25,25,1,4,linea E - emilio mitre,E,1540
2020-01-25,25,1,4,linea E - entre rios,E,1768
2020-01-25,25,1,4,linea E - general belgrano,E,964
2020-01-25,25,1,4,linea E - independencia.h,E,2055
2020-01-25,25,1,4,linea E - jose maria moreno,E,1287
2020-01-25,25,1,4,linea E - jujuy,E,1503
2020-01-25,25,1,4,linea E - medalla milagrosa,E,625
2020-01-25,25,1,4,linea E - pichincha,E,1039
2020-01-25,25,1,4,linea E - pza. de los virreyes,E,3055
2020-01-25,25,1,4,linea E - retiro e,E,4076
2020-01-25,25,1,4,linea E - san jose,E,1553
2020-01-25,25,1,4,linea E - urquiza,E,1113
2020-01-25,25,1,4,linea E - varela,E,763
2020-01-25,25,1,4,linea H - caseros,H,2174
2020-01-25,25,1,4,linea H - cordoba,H,1770
2020-01-25,25,1,4,linea H - corrientes,H,2703
2020-01-25,25,1,4,linea H - facultad de derecho,H,1768
2020-01-25,25,1,4,linea H - hospitales,H,5319
2020-01-25,25,1,4,linea H - humberto i,H,2584
2020-01-25,25,1,4,linea H - inclan,H,2373
2020-01-25,25,1,4,linea H - las heras,H,4501
2020-01-25,25,1,4,linea H - once/30 de diciembre,H,8061
2020-01-25,25,1,4,linea H - patricios,H,4257
2020-01-25,25,1,4,linea H - santa fe,H,4021
2020-01-25,25,1,4,linea H - venezuela,H,3255
2020-01-26,26,1,4,linea A - acoyte,A,2322
2020-01-26,26,1,4,linea A - alberti,A,959
2020-01-26,26,1,4,linea A - carabobo,A,1816
2020-01-26,26,1,4,linea A - castro barros,A,1719
2020-01-26,26,1,4,linea A - congreso,A,2091
2020-01-26,26,1,4,linea A - flores,A,2083
2020-01-26,26,1,4,linea A - lima,A,1723
2020-01-26,26,1,4,linea A - loria,A,1734
2020-01-26,26,1,4,linea A - pasco,A,469
2020-01-26,26,1,4,linea A - peru,A,2568
2020-01-26,26,1,4,linea A - piedras,A,785
2020-01-26,26,1,4,linea A - plaza miserere,A,2577
2020-01-26,26,1,4,linea A - primera junta,A,1925
2020-01-26,26,1,4,linea A - puan,A,970
2020-01-26,26,1,4,linea A - rio de janeiro,A,1924
2020-01-26,26,1,4,linea A - saenz pe�a,A,1190
2020-01-26,26,1,4,linea A - san pedrito,A,3587
2020-01-26,26,1,4,linea B - angel gallardo,B,2900
2020-01-26,26,1,4,linea B - callao,B,2878
2020-01-26,26,1,4,linea B - carlos gardel,B,6772
2020-01-26,26,1,4,linea B - carlos pellegrini,B,5486
2020-01-26,26,1,4,linea B - dorrego,B,1783
2020-01-26,26,1,4,linea B - echeverria,B,1031
2020-01-26,26,1,4,linea B - federico lacroze,B,5155
2020-01-26,26,1,4,linea B - florida,B,1535
2020-01-26,26,1,4,linea B - leandro n. alem,B,3486
2020-01-26,26,1,4,linea B - los incas,B,1739
2020-01-26,26,1,4,linea B - malabia,B,3025
2020-01-26,26,1,4,linea B - medrano,B,3268
2020-01-26,26,1,4,linea B - pasteur,B,1805
2020-01-26,26,1,4,linea B - pueyrredon,B,1612
2020-01-26,26,1,4,linea B - rosas,B,4943
2020-01-26,26,1,4,linea B - tronador,B,725
2020-01-26,26,1,4,linea B - uruguay,B,2146
2020-01-26,26,1,4,linea C - avenida de mayo,C,1
2020-01-26,26,1,4,linea C - constitucion,C,1
2020-01-26,26,1,4,linea C - general san martin,C,2
2020-01-26,26,1,4,linea C - independencia,C,103
2020-01-26,26,1,4,linea C - lavalle,C,6
2020-01-26,26,1,4,linea D - 9 de julio,D,1074
2020-01-26,26,1,4,linea D - ag�ero,D,1834
2020-01-26,26,1,4,linea D - bulnes,D,3613
2020-01-26,26,1,4,linea D - callao,D,2237
2020-01-26,26,1,4,linea D - catedral,D,2829
2020-01-26,26,1,4,linea D - congreso de tucuman,D,4715
2020-01-26,26,1,4,linea D - facultad de medicina,D,1593
2020-01-26,26,1,4,linea D - jose hernandez,D,1592
2020-01-26,26,1,4,linea D - juramento,D,5571
2020-01-26,26,1,4,linea D - ministro carranza,D,2447
2020-01-26,26,1,4,linea D - olleros,D,2058
2020-01-26,26,1,4,linea D - palermo,D,4747
2020-01-26,26,1,4,linea D - plaza italia,D,3511
2020-01-26,26,1,4,linea D - pueyrredon.d,D,1241
2020-01-26,26,1,4,linea D - scalabrini ortiz,D,2294
2020-01-26,26,1,4,linea D - tribunales,D,1938
2020-01-26,26,1,4,linea E - avenida la plata,E,1058
2020-01-26,26,1,4,linea E - boedo,E,1152
2020-01-26,26,1,4,linea E - bolivar,E,1932
2020-01-26,26,1,4,linea E - catalinas,E,399
2020-01-26,26,1,4,linea E - correo central,E,1412
2020-01-26,26,1,4,linea E - emilio mitre,E,1014
2020-01-26,26,1,4,linea E - entre rios,E,1090
2020-01-26,26,1,4,linea E - general belgrano,E,697
2020-01-26,26,1,4,linea E - independencia.h,E,1655
2020-01-26,26,1,4,linea E - jose maria moreno,E,802
2020-01-26,26,1,4,linea E - jujuy,E,989
2020-01-26,26,1,4,linea E - medalla milagrosa,E,437
2020-01-26,26,1,4,linea E - pichincha,E,622
2020-01-26,26,1,4,linea E - pza. de los virreyes,E,1674
2020-01-26,26,1,4,linea E - retiro e,E,3461
2020-01-26,26,1,4,linea E - san jose,E,969
2020-01-26,26,1,4,linea E - urquiza,E,589
2020-01-26,26,1,4,linea E - varela,E,390
2020-01-26,26,1,4,linea H - caseros,H,1259
2020-01-26,26,1,4,linea H - cordoba,H,1186
2020-01-26,26,1,4,linea H - corrientes,H,1559
2020-01-26,26,1,4,linea H - facultad de derecho,H,1422
2020-01-26,26,1,4,linea H - hospitales,H,3207
2020-01-26,26,1,4,linea H - humberto i,H,1521
2020-01-26,26,1,4,linea H - inclan,H,1330
2020-01-26,26,1,4,linea H - las heras,H,3365
2020-01-26,26,1,4,linea H - once/30 de diciembre,H,4309
2020-01-26,26,1,4,linea H - patricios,H,2709
2020-01-26,26,1,4,linea H - santa fe,H,1894
2020-01-26,26,1,4,linea H - venezuela,H,2759
2020-01-27,27,1,4,linea A - acoyte,A,10771
2020-01-27,27,1,4,linea A - alberti,A,4320
2020-01-27,27,1,4,linea A - carabobo,A,9536
2020-01-27,27,1,4,linea A - castro barros,A,6925
2020-01-27,27,1,4,linea A - congreso,A,10193
2020-01-27,27,1,4,linea A - flores,A,9569
2020-01-27,27,1,4,linea A - lima,A,8691
2020-01-27,27,1,4,linea A - loria,A,6185
2020-01-27,27,1,4,linea A - pasco,A,2266
2020-01-27,27,1,4,linea A - peru,A,22646
2020-01-27,27,1,4,linea A - piedras,A,8985
2020-01-27,27,1,4,linea A - plaza miserere,A,12198
2020-01-27,27,1,4,linea A - primera junta,A,11193
2020-01-27,27,1,4,linea A - puan,A,5326
2020-01-27,27,1,4,linea A - rio de janeiro,A,7780
2020-01-27,27,1,4,linea A - saenz pe�a,A,7333
2020-01-27,27,1,4,linea A - san pedrito,A,22298
2020-01-27,27,1,4,linea B - angel gallardo,B,11994
2020-01-27,27,1,4,linea B - callao,B,13518
2020-01-27,27,1,4,linea B - carlos gardel,B,11622
2020-01-27,27,1,4,linea B - carlos pellegrini,B,20806
2020-01-27,27,1,4,linea B - dorrego,B,8177
2020-01-27,27,1,4,linea B - echeverria,B,5874
2020-01-27,27,1,4,linea B - federico lacroze,B,26173
2020-01-27,27,1,4,linea B - florida,B,19718
2020-01-27,27,1,4,linea B - leandro n. alem,B,23092
2020-01-27,27,1,4,linea B - los incas,B,8599
2020-01-27,27,1,4,linea B - malabia,B,15614
2020-01-27,27,1,4,linea B - medrano,B,13674
2020-01-27,27,1,4,linea B - pasteur,B,9447
2020-01-27,27,1,4,linea B - pueyrredon,B,11180
2020-01-27,27,1,4,linea B - rosas,B,25488
2020-01-27,27,1,4,linea B - tronador,B,5381
2020-01-27,27,1,4,linea B - uruguay,B,12717
2020-01-27,27,1,4,linea C - avenida de mayo,C,14
2020-01-27,27,1,4,linea C - constitucion,C,1
2020-01-27,27,1,4,linea C - diagonal norte,C,3
2020-01-27,27,1,4,linea C - general san martin,C,6
2020-01-27,27,1,4,linea C - independencia,C,3144
2020-01-27,27,1,4,linea D - 9 de julio,D,11628
2020-01-27,27,1,4,linea D - ag�ero,D,8120
2020-01-27,27,1,4,linea D - bulnes,D,12490
2020-01-27,27,1,4,linea D - callao,D,10900
2020-01-27,27,1,4,linea D - catedral,D,27877
2020-01-27,27,1,4,linea D - congreso de tucuman,D,28252
2020-01-27,27,1,4,linea D - facultad de medicina,D,8546
2020-01-27,27,1,4,linea D - jose hernandez,D,9092
2020-01-27,27,1,4,linea D - juramento,D,13609
2020-01-27,27,1,4,linea D - ministro carranza,D,10138
2020-01-27,27,1,4,linea D - olleros,D,10070
2020-01-27,27,1,4,linea D - palermo,D,15731
2020-01-27,27,1,4,linea D - plaza italia,D,8328
2020-01-27,27,1,4,linea D - pueyrredon.d,D,7572
2020-01-27,27,1,4,linea D - scalabrini ortiz,D,9278
2020-01-27,27,1,4,linea D - tribunales,D,10206
2020-01-27,27,1,4,linea E - avenida la plata,E,4184
2020-01-27,27,1,4,linea E - boedo,E,3770
2020-01-27,27,1,4,linea E - bolivar,E,13812
2020-01-27,27,1,4,linea E - catalinas,E,5498
2020-01-27,27,1,4,linea E - correo central,E,6304
2020-01-27,27,1,4,linea E - emilio mitre,E,3592
2020-01-27,27,1,4,linea E - entre rios,E,4059
2020-01-27,27,1,4,linea E - general belgrano,E,4311
2020-01-27,27,1,4,linea E - independencia.h,E,4668
2020-01-27,27,1,4,linea E - jose maria moreno,E,3381
2020-01-27,27,1,4,linea E - jujuy,E,2754
2020-01-27,27,1,4,linea E - medalla milagrosa,E,1700
2020-01-27,27,1,4,linea E - pichincha,E,1932
2020-01-27,27,1,4,linea E - pza. de los virreyes,E,7825
2020-01-27,27,1,4,linea E - retiro e,E,11661
2020-01-27,27,1,4,linea E - san jose,E,3930
2020-01-27,27,1,4,linea E - urquiza,E,2414
2020-01-27,27,1,4,linea E - varela,E,1811
2020-01-27,27,1,4,linea H - caseros,H,6925
2020-01-27,27,1,4,linea H - cordoba,H,5563
2020-01-27,27,1,4,linea H - corrientes,H,5164
2020-01-27,27,1,4,linea H - facultad de derecho,H,2667
2020-01-27,27,1,4,linea H - hospitales,H,13364
2020-01-27,27,1,4,linea H - humberto i,H,5245
2020-01-27,27,1,4,linea H - inclan,H,5035
2020-01-27,27,1,4,linea H - las heras,H,8920
2020-01-27,27,1,4,linea H - once/30 de diciembre,H,13926
2020-01-27,27,1,4,linea H - patricios,H,11118
2020-01-27,27,1,4,linea H - santa fe,H,9747
2020-01-27,27,1,4,linea H - venezuela,H,6892
2020-01-28,28,1,4,linea A - acoyte,A,11084
2020-01-28,28,1,4,linea A - alberti,A,4470
2020-01-28,28,1,4,linea A - carabobo,A,9549
2020-01-28,28,1,4,linea A - castro barros,A,7242
2020-01-28,28,1,4,linea A - congreso,A,10609
2020-01-28,28,1,4,linea A - flores,A,10231
2020-01-28,28,1,4,linea A - lima,A,8705
2020-01-28,28,1,4,linea A - loria,A,6254
2020-01-28,28,1,4,linea A - pasco,A,2282
2020-01-28,28,1,4,linea A - peru,A,23053
2020-01-28,28,1,4,linea A - piedras,A,8579
2020-01-28,28,1,4,linea A - plaza miserere,A,11773
2020-01-28,28,1,4,linea A - primera junta,A,11457
2020-01-28,28,1,4,linea A - puan,A,5330
2020-01-28,28,1,4,linea A - rio de janeiro,A,8270
2020-01-28,28,1,4,linea A - saenz pe�a,A,7337
2020-01-28,28,1,4,linea A - san pedrito,A,22014
2020-01-28,28,1,4,linea B - angel gallardo,B,12223
2020-01-28,28,1,4,linea B - callao,B,14419
2020-01-28,28,1,4,linea B - carlos gardel,B,11729
