fecha,day,month,week,estacion,linea,pasajeros
2019-01-24,24,1,4,linea A - pasco,A,2988
2019-01-24,24,1,4,linea A - peru,A,14033
2019-01-24,24,1,4,linea A - piedras,A,7671
2019-01-24,24,1,4,linea A - plaza de mayo,A,16032
2019-01-24,24,1,4,linea A - plaza miserere,A,12904
2019-01-24,24,1,4,linea A - primera junta,A,11779
2019-01-24,24,1,4,linea A - puan,A,5837
2019-01-24,24,1,4,linea A - rio de janeiro,A,8675
2019-01-24,24,1,4,linea A - saenz peãâ±a,A,8102
2019-01-24,24,1,4,linea A - san pedrito,A,25101
2019-01-24,24,1,4,linea B - angel gallardo,B,12997
2019-01-24,24,1,4,linea B - callao,B,14847
2019-01-24,24,1,4,linea B - carlos gardel,B,13950
2019-01-24,24,1,4,linea B - carlos pellegrini,B,19522
2019-01-24,24,1,4,linea B - dorrego,B,9352
2019-01-24,24,1,4,linea B - echeverria,B,6044
2019-01-24,24,1,4,linea B - federico lacroze,B,29169
2019-01-24,24,1,4,linea B - florida,B,20947
2019-01-24,24,1,4,linea B - leandro n. alem,B,25832
2019-01-24,24,1,4,linea B - los incas,B,9589
2019-01-24,24,1,4,linea B - malabia,B,16828
2019-01-24,24,1,4,linea B - medrano,B,14560
2019-01-24,24,1,4,linea B - pasteur,B,10298
2019-01-24,24,1,4,linea B - pueyrredon,B,11122
2019-01-24,24,1,4,linea B - rosas,B,24850
2019-01-24,24,1,4,linea B - tronador,B,5329
2019-01-24,24,1,4,linea B - uruguay,B,12570
2019-01-24,24,1,4,linea C - avenida de mayo,C,5287
2019-01-24,24,1,4,linea C - constitucion,C,77476
2019-01-24,24,1,4,linea C - diagonal norte,C,5037
2019-01-24,24,1,4,linea C - general san martin,C,9067
2019-01-24,24,1,4,linea C - independencia,C,4485
2019-01-24,24,1,4,linea C - lavalle,C,9799
2019-01-24,24,1,4,linea C - mariano moreno,C,7145
2019-01-24,24,1,4,linea C - retiro,C,36536
2019-01-24,24,1,4,linea C - san juan,C,4272
2019-01-24,24,1,4,linea D - 9 de julio,D,8527
2019-01-24,24,1,4,linea D - agãâ¼ero,D,9252
2019-01-24,24,1,4,linea D - bulnes,D,14289
2019-01-24,24,1,4,linea D - callao,D,11805
2019-01-24,24,1,4,linea D - catedral,D,29671
2019-01-24,24,1,4,linea D - congreso de tucuman,D,28593
2019-01-24,24,1,4,linea D - facultad de medicina,D,9750
2019-01-24,24,1,4,linea D - jose hernandez,D,10187
2019-01-24,24,1,4,linea D - juramento,D,14408
2019-01-24,24,1,4,linea D - ministro carranza,D,10605
2019-01-24,24,1,4,linea D - olleros,D,11021
2019-01-24,24,1,4,linea D - palermo,D,14768
2019-01-24,24,1,4,linea D - plaza italia,D,9950
2019-01-24,24,1,4,linea D - pueyrredon.d,D,8908
2019-01-24,24,1,4,linea D - scalabrini ortiz,D,10926
2019-01-24,24,1,4,linea D - tribunales,D,10787
2019-01-24,24,1,4,linea E - avenida la plata,E,4094
2019-01-24,24,1,4,linea E - boedo,E,3652
2019-01-24,24,1,4,linea E - bolivar,E,12264
2019-01-24,24,1,4,linea E - emilio mitre,E,4797
2019-01-24,24,1,4,linea E - entre rios,E,1838
2019-01-24,24,1,4,linea E - general belgrano,E,2555
2019-01-24,24,1,4,linea E - independencia.h,E,3329
2019-01-24,24,1,4,linea E - jose maria moreno,E,3110
2019-01-24,24,1,4,linea E - jujuy,E,2466
2019-01-24,24,1,4,linea E - medalla milagrosa,E,1428
2019-01-24,24,1,4,linea E - pichincha,E,1865
2019-01-24,24,1,4,linea E - pza. de los virreyes,E,6781
2019-01-24,24,1,4,linea E - san jose,E,1860
2019-01-24,24,1,4,linea E - urquiza,E,2231
2019-01-24,24,1,4,linea E - varela,E,1840
2019-01-24,24,1,4,linea H - caseros,H,6420
2019-01-24,24,1,4,linea H - cordoba,H,5589
2019-01-24,24,1,4,linea H - corrientes,H,5260
2019-01-24,24,1,4,linea H - facultad de derecho,H,2885
2019-01-24,24,1,4,linea H - hospitales,H,12186
2019-01-24,24,1,4,linea H - humberto i,H,5193
2019-01-24,24,1,4,linea H - inclan,H,4749
2019-01-24,24,1,4,linea H - las heras,H,10037
2019-01-24,24,1,4,linea H - once/30 de diciembre,H,12212
2019-01-24,24,1,4,linea H - patricios,H,9628
2019-01-24,24,1,4,linea H - santa fe,H,10025
2019-01-24,24,1,4,linea H - venezuela,H,7014
2019-01-25,25,1,4,linea A - acoyte,A,11151
2019-01-25,25,1,4,linea A - alberti,A,3642
2019-01-25,25,1,4,linea A - carabobo,A,9218
2019-01-25,25,1,4,linea A - castro barros,A,7077
2019-01-25,25,1,4,linea A - congreso,A,9465
2019-01-25,25,1,4,linea A - flores,A,9619
2019-01-25,25,1,4,linea A - lima,A,6370
2019-01-25,25,1,4,linea A - loria,A,5985
2019-01-25,25,1,4,linea A - pasco,A,2975
2019-01-25,25,1,4,linea A - peru,A,12277
2019-01-25,25,1,4,linea A - piedras,A,6998
2019-01-25,25,1,4,linea A - plaza de mayo,A,15001
2019-01-25,25,1,4,linea A - plaza miserere,A,12156
2019-01-25,25,1,4,linea A - primera junta,A,10874
2019-01-25,25,1,4,linea A - puan,A,5412
2019-01-25,25,1,4,linea A - rio de janeiro,A,8033
2019-01-25,25,1,4,linea A - saenz peãâ±a,A,7509
2019-01-25,25,1,4,linea A - san pedrito,A,23044
2019-01-25,25,1,4,linea B - angel gallardo,B,12207
2019-01-25,25,1,4,linea B - callao,B,13830
2019-01-25,25,1,4,linea B - carlos gardel,B,13575
2019-01-25,25,1,4,linea B - carlos pellegrini,B,17599
2019-01-25,25,1,4,linea B - dorrego,B,8571
2019-01-25,25,1,4,linea B - echeverria,B,5506
2019-01-25,25,1,4,linea B - federico lacroze,B,27123
2019-01-25,25,1,4,linea B - florida,B,18255
2019-01-25,25,1,4,linea B - leandro n. alem,B,23691
2019-01-25,25,1,4,linea B - los incas,B,8989
2019-01-25,25,1,4,linea B - malabia,B,15657
2019-01-25,25,1,4,linea B - medrano,B,13522
2019-01-25,25,1,4,linea B - pasteur,B,9429
2019-01-25,25,1,4,linea B - pueyrredon,B,10091
2019-01-25,25,1,4,linea B - rosas,B,23312
2019-01-25,25,1,4,linea B - tronador,B,5147
2019-01-25,25,1,4,linea B - uruguay,B,12023
2019-01-25,25,1,4,linea C - avenida de mayo,C,4851
2019-01-25,25,1,4,linea C - constitucion,C,75535
2019-01-25,25,1,4,linea C - diagonal norte,C,4695
2019-01-25,25,1,4,linea C - general san martin,C,8904
2019-01-25,25,1,4,linea C - independencia,C,4493
2019-01-25,25,1,4,linea C - lavalle,C,9944
2019-01-25,25,1,4,linea C - mariano moreno,C,6759
2019-01-25,25,1,4,linea C - retiro,C,34864
2019-01-25,25,1,4,linea C - san juan,C,4081
2019-01-25,25,1,4,linea D - 9 de julio,D,7841
2019-01-25,25,1,4,linea D - agãâ¼ero,D,8746
2019-01-25,25,1,4,linea D - bulnes,D,13222
2019-01-25,25,1,4,linea D - callao,D,10345
2019-01-25,25,1,4,linea D - catedral,D,26101
2019-01-25,25,1,4,linea D - congreso de tucuman,D,26639
2019-01-25,25,1,4,linea D - facultad de medicina,D,9102
2019-01-25,25,1,4,linea D - jose hernandez,D,9442
2019-01-25,25,1,4,linea D - juramento,D,13164
2019-01-25,25,1,4,linea D - ministro carranza,D,9767
2019-01-25,25,1,4,linea D - olleros,D,10174
2019-01-25,25,1,4,linea D - palermo,D,13086
2019-01-25,25,1,4,linea D - plaza italia,D,8570
2019-01-25,25,1,4,linea D - pueyrredon.d,D,8056
2019-01-25,25,1,4,linea D - scalabrini ortiz,D,10033
2019-01-25,25,1,4,linea D - tribunales,D,9726
2019-01-25,25,1,4,linea E - avenida la plata,E,3914
2019-01-25,25,1,4,linea E - boedo,E,3412
2019-01-25,25,1,4,linea E - bolivar,E,11302
2019-01-25,25,1,4,linea E - emilio mitre,E,4479
2019-01-25,25,1,4,linea E - entre rios,E,1828
2019-01-25,25,1,4,linea E - general belgrano,E,2468
2019-01-25,25,1,4,linea E - independencia.h,E,3186
2019-01-25,25,1,4,linea E - jose maria moreno,E,3133
2019-01-25,25,1,4,linea E - jujuy,E,2501
2019-01-25,25,1,4,linea E - medalla milagrosa,E,1353
2019-01-25,25,1,4,linea E - pichincha,E,1797
2019-01-25,25,1,4,linea E - pza. de los virreyes,E,6547
2019-01-25,25,1,4,linea E - san jose,E,1863
2019-01-25,25,1,4,linea E - urquiza,E,2098
2019-01-25,25,1,4,linea E - varela,E,1773
2019-01-25,25,1,4,linea H - caseros,H,5984
2019-01-25,25,1,4,linea H - cordoba,H,5299
2019-01-25,25,1,4,linea H - corrientes,H,4720
2019-01-25,25,1,4,linea H - facultad de derecho,H,2142
2019-01-25,25,1,4,linea H - hospitales,H,11198
2019-01-25,25,1,4,linea H - humberto i,H,4730
2019-01-25,25,1,4,linea H - inclan,H,4500
2019-01-25,25,1,4,linea H - las heras,H,8918
2019-01-25,25,1,4,linea H - once/30 de diciembre,H,12019
2019-01-25,25,1,4,linea H - patricios,H,8860
2019-01-25,25,1,4,linea H - santa fe,H,9133
2019-01-25,25,1,4,linea H - venezuela,H,6610
2019-01-26,26,1,4,linea A - acoyte,A,5457
2019-01-26,26,1,4,linea A - alberti,A,2235
2019-01-26,26,1,4,linea A - carabobo,A,4340
2019-01-26,26,1,4,linea A - castro barros,A,3682
2019-01-26,26,1,4,linea A - congreso,A,4324
2019-01-26,26,1,4,linea A - flores,A,4029
2019-01-26,26,1,4,linea A - lima,A,2390
2019-01-26,26,1,4,linea A - loria,A,3306
2019-01-26,26,1,4,linea A - pasco,A,1341
2019-01-26,26,1,4,linea A - peru,A,2886
2019-01-26,26,1,4,linea A - piedras,A,1489
2019-01-26,26,1,4,linea A - plaza de mayo,A,2706
2019-01-26,26,1,4,linea A - plaza miserere,A,6159
2019-01-26,26,1,4,linea A - primera junta,A,4791
2019-01-26,26,1,4,linea A - puan,A,2465
2019-01-26,26,1,4,linea A - rio de janeiro,A,4065
2019-01-26,26,1,4,linea A - saenz peãâ±a,A,2363
2019-01-26,26,1,4,linea A - san pedrito,A,10651
2019-01-26,26,1,4,linea B - angel gallardo,B,5671
2019-01-26,26,1,4,linea B - callao,B,5853
2019-01-26,26,1,4,linea B - carlos gardel,B,10995
2019-01-26,26,1,4,linea B - carlos pellegrini,B,7575
2019-01-26,26,1,4,linea B - dorrego,B,3718
2019-01-26,26,1,4,linea B - echeverria,B,2036
2019-01-26,26,1,4,linea B - federico lacroze,B,11434
2019-01-26,26,1,4,linea B - florida,B,3188
2019-01-26,26,1,4,linea B - leandro n. alem,B,5741
2019-01-26,26,1,4,linea B - los incas,B,3685
2019-01-26,26,1,4,linea B - malabia,B,6546
2019-01-26,26,1,4,linea B - medrano,B,6111
2019-01-26,26,1,4,linea B - pasteur,B,4426
2019-01-26,26,1,4,linea B - pueyrredon,B,5377
2019-01-26,26,1,4,linea B - rosas,B,9431
2019-01-26,26,1,4,linea B - tronador,B,1452
2019-01-26,26,1,4,linea B - uruguay,B,3328
2019-01-26,26,1,4,linea C - avenida de mayo,C,1438
2019-01-26,26,1,4,linea C - constitucion,C,37644
2019-01-26,26,1,4,linea C - diagonal norte,C,1032
2019-01-26,26,1,4,linea C - general san martin,C,2291
2019-01-26,26,1,4,linea C - independencia,C,2564
2019-01-26,26,1,4,linea C - lavalle,C,2761
2019-01-26,26,1,4,linea C - mariano moreno,C,1374
2019-01-26,26,1,4,linea C - retiro,C,15527
2019-01-26,26,1,4,linea C - san juan,C,1746
2019-01-26,26,1,4,linea D - 9 de julio,D,1574
2019-01-26,26,1,4,linea D - agãâ¼ero,D,3875
2019-01-26,26,1,4,linea D - bulnes,D,7100
2019-01-26,26,1,4,linea D - callao,D,3535
2019-01-26,26,1,4,linea D - catedral,D,4223
2019-01-26,26,1,4,linea D - congreso de tucuman,D,10829
2019-01-26,26,1,4,linea D - facultad de medicina,D,3034
2019-01-26,26,1,4,linea D - jose hernandez,D,3666
2019-01-26,26,1,4,linea D - juramento,D,7778
2019-01-26,26,1,4,linea D - ministro carranza,D,4384
2019-01-26,26,1,4,linea D - olleros,D,4261
2019-01-26,26,1,4,linea D - palermo,D,7124
2019-01-26,26,1,4,linea D - plaza italia,D,5612
2019-01-26,26,1,4,linea D - pueyrredon.d,D,2894
2019-01-26,26,1,4,linea D - scalabrini ortiz,D,4863
2019-01-26,26,1,4,linea D - tribunales,D,2257
2019-01-26,26,1,4,linea E - avenida la plata,E,1804
2019-01-26,26,1,4,linea E - boedo,E,1933
2019-01-26,26,1,4,linea E - bolivar,E,2098
2019-01-26,26,1,4,linea E - emilio mitre,E,2325
2019-01-26,26,1,4,linea E - entre rios,E,927
2019-01-26,26,1,4,linea E - general belgrano,E,551
2019-01-26,26,1,4,linea E - independencia.h,E,1696
2019-01-26,26,1,4,linea E - jose maria moreno,E,1404
2019-01-26,26,1,4,linea E - jujuy,E,1519
2019-01-26,26,1,4,linea E - medalla milagrosa,E,657
2019-01-26,26,1,4,linea E - pichincha,E,942
2019-01-26,26,1,4,linea E - pza. de los virreyes,E,2822
2019-01-26,26,1,4,linea E - san jose,E,878
2019-01-26,26,1,4,linea E - urquiza,E,983
2019-01-26,26,1,4,linea E - varela,E,731
2019-01-26,26,1,4,linea H - caseros,H,2527
2019-01-26,26,1,4,linea H - cordoba,H,2240
2019-01-26,26,1,4,linea H - corrientes,H,2782
2019-01-26,26,1,4,linea H - facultad de derecho,H,2091
2019-01-26,26,1,4,linea H - hospitales,H,4996
2019-01-26,26,1,4,linea H - humberto i,H,2645
2019-01-26,26,1,4,linea H - inclan,H,2375
2019-01-26,26,1,4,linea H - las heras,H,5437
2019-01-26,26,1,4,linea H - once/30 de diciembre,H,7566
2019-01-26,26,1,4,linea H - patricios,H,4205
2019-01-26,26,1,4,linea H - santa fe,H,4382
2019-01-26,26,1,4,linea H - venezuela,H,3475
2019-01-27,27,1,4,linea A - acoyte,A,2803
2019-01-27,27,1,4,linea A - alberti,A,979
2019-01-27,27,1,4,linea A - carabobo,A,2047
2019-01-27,27,1,4,linea A - castro barros,A,1754
2019-01-27,27,1,4,linea A - congreso,A,2104
2019-01-27,27,1,4,linea A - flores,A,1844
2019-01-27,27,1,4,linea A - lima,A,1217
2019-01-27,27,1,4,linea A - loria,A,1907
2019-01-27,27,1,4,linea A - pasco,A,640
2019-01-27,27,1,4,linea A - peru,A,1320
2019-01-27,27,1,4,linea A - piedras,A,622
2019-01-27,27,1,4,linea A - plaza de mayo,A,1902
2019-01-27,27,1,4,linea A - plaza miserere,A,3236
2019-01-27,27,1,4,linea A - primera junta,A,2215
2019-01-27,27,1,4,linea A - puan,A,1291
2019-01-27,27,1,4,linea A - rio de janeiro,A,2032
2019-01-27,27,1,4,linea A - saenz peãâ±a,A,1376
2019-01-27,27,1,4,linea A - san pedrito,A,3787
2019-01-27,27,1,4,linea B - angel gallardo,B,2902
2019-01-27,27,1,4,linea B - callao,B,2478
2019-01-27,27,1,4,linea B - carlos gardel,B,7087
2019-01-27,27,1,4,linea B - carlos pellegrini,B,4500
2019-01-27,27,1,4,linea B - dorrego,B,1705
2019-01-27,27,1,4,linea B - echeverria,B,1132
2019-01-27,27,1,4,linea B - federico lacroze,B,5618
2019-01-27,27,1,4,linea B - florida,B,1217
2019-01-27,27,1,4,linea B - leandro n. alem,B,3827
2019-01-27,27,1,4,linea B - los incas,B,1737
2019-01-27,27,1,4,linea B - malabia,B,3007
2019-01-27,27,1,4,linea B - medrano,B,3609
2019-01-27,27,1,4,linea B - pasteur,B,1330
2019-01-27,27,1,4,linea B - pueyrredon,B,1497
2019-01-27,27,1,4,linea B - rosas,B,4420
2019-01-27,27,1,4,linea B - tronador,B,877
2019-01-27,27,1,4,linea B - uruguay,B,1556
2019-01-27,27,1,4,linea C - avenida de mayo,C,890
2019-01-27,27,1,4,linea C - constitucion,C,18839
2019-01-27,27,1,4,linea C - diagonal norte,C,537
2019-01-27,27,1,4,linea C - general san martin,C,1128
2019-01-27,27,1,4,linea C - independencia,C,1582
2019-01-27,27,1,4,linea C - lavalle,C,1166
2019-01-27,27,1,4,linea C - mariano moreno,C,764
2019-01-27,27,1,4,linea C - retiro,C,9668
2019-01-27,27,1,4,linea C - san juan,C,1091
2019-01-27,27,1,4,linea D - 9 de julio,D,1012
2019-01-27,27,1,4,linea D - agãâ¼ero,D,2104
2019-01-27,27,1,4,linea D - bulnes,D,4257
2019-01-27,27,1,4,linea D - callao,D,1758
2019-01-27,27,1,4,linea D - catedral,D,2419
2019-01-27,27,1,4,linea D - congreso de tucuman,D,6885
2019-01-27,27,1,4,linea D - facultad de medicina,D,1525
2019-01-27,27,1,4,linea D - jose hernandez,D,1823
2019-01-27,27,1,4,linea D - juramento,D,4095
2019-01-27,27,1,4,linea D - ministro carranza,D,2355
2019-01-27,27,1,4,linea D - olleros,D,2081
2019-01-27,27,1,4,linea D - palermo,D,4566
2019-01-27,27,1,4,linea D - plaza italia,D,4204
2019-01-27,27,1,4,linea D - pueyrredon.d,D,1490
2019-01-27,27,1,4,linea D - scalabrini ortiz,D,2708
2019-01-27,27,1,4,linea D - tribunales,D,1220
2019-01-27,27,1,4,linea E - avenida la plata,E,1002
2019-01-27,27,1,4,linea E - boedo,E,1110
2019-01-27,27,1,4,linea E - bolivar,E,1508
2019-01-27,27,1,4,linea E - emilio mitre,E,1601
2019-01-27,27,1,4,linea E - entre rios,E,600
2019-01-27,27,1,4,linea E - general belgrano,E,313
2019-01-27,27,1,4,linea E - independencia.h,E,1070
2019-01-27,27,1,4,linea E - jose maria moreno,E,816
2019-01-27,27,1,4,linea E - jujuy,E,923
2019-01-27,27,1,4,linea E - medalla milagrosa,E,460
2019-01-27,27,1,4,linea E - pichincha,E,653
2019-01-27,27,1,4,linea E - pza. de los virreyes,E,1378
2019-01-27,27,1,4,linea E - san jose,E,609
2019-01-27,27,1,4,linea E - urquiza,E,581
2019-01-27,27,1,4,linea E - varela,E,450
2019-01-27,27,1,4,linea H - caseros,H,1114
2019-01-27,27,1,4,linea H - cordoba,H,1233
2019-01-27,27,1,4,linea H - corrientes,H,1073
2019-01-27,27,1,4,linea H - facultad de derecho,H,1835
2019-01-27,27,1,4,linea H - hospitales,H,2253
2019-01-27,27,1,4,linea H - humberto i,H,1629
2019-01-27,27,1,4,linea H - inclan,H,1310
2019-01-27,27,1,4,linea H - las heras,H,3323
2019-01-27,27,1,4,linea H - once/30 de diciembre,H,3686
2019-01-27,27,1,4,linea H - patricios,H,2428
2019-01-27,27,1,4,linea H - santa fe,H,1948
2019-01-27,27,1,4,linea H - venezuela,H,1921
2019-01-28,28,1,4,linea A - acoyte,A,11573
2019-01-28,28,1,4,linea A - alberti,A,3553
2019-01-28,28,1,4,linea A - carabobo,A,9417
2019-01-28,28,1,4,linea A - castro barros,A,7102
2019-01-28,28,1,4,linea A - congreso,A,9796
2019-01-28,28,1,4,linea A - flores,A,10001
2019-01-28,28,1,4,linea A - lima,A,6763
2019-01-28,28,1,4,linea A - loria,A,6350
2019-01-28,28,1,4,linea A - pasco,A,3019
2019-01-28,28,1,4,linea A - peru,A,13377
2019-01-28,28,1,4,linea A - piedras,A,7643
2019-01-28,28,1,4,linea A - plaza de mayo,A,17091
2019-01-28,28,1,4,linea A - plaza miserere,A,12631
2019-01-28,28,1,4,linea A - primera junta,A,11230
2019-01-28,28,1,4,linea A - puan,A,5685
2019-01-28,28,1,4,linea A - rio de janeiro,A,7947
2019-01-28,28,1,4,linea A - saenz peãâ±a,A,8157
2019-01-28,28,1,4,linea A - san pedrito,A,23820
2019-01-28,28,1,4,linea B - angel gallardo,B,12188
2019-01-28,28,1,4,linea B - callao,B,13644
2019-01-28,28,1,4,linea B - carlos gardel,B,12218
2019-01-28,28,1,4,linea B - carlos pellegrini,B,16377
2019-01-28,28,1,4,linea B - dorrego,B,8758
2019-01-28,28,1,4,linea B - echeverria,B,5263
2019-01-28,28,1,4,linea B - federico lacroze,B,27648
2019-01-28,28,1,4,linea B - florida,B,16786
2019-01-28,28,1,4,linea B - leandro n. alem,B,23724
2019-01-28,28,1,4,linea B - los incas,B,8937
2019-01-28,28,1,4,linea B - malabia,B,14133
2019-01-28,28,1,4,linea B - medrano,B,13226
2019-01-28,28,1,4,linea B - pasteur,B,9239
2019-01-28,28,1,4,linea B - pueyrredon,B,10233
2019-01-28,28,1,4,linea B - rosas,B,23726
2019-01-28,28,1,4,linea B - tronador,B,5077
2019-01-28,28,1,4,linea B - uruguay,B,11820
2019-01-28,28,1,4,linea C - avenida de mayo,C,4796
2019-01-28,28,1,4,linea C - constitucion,C,74693
2019-01-28,28,1,4,linea C - diagonal norte,C,4916
2019-01-28,28,1,4,linea C - general san martin,C,8567
2019-01-28,28,1,4,linea C - independencia,C,4319
2019-01-28,28,1,4,linea C - lavalle,C,9730
2019-01-28,28,1,4,linea C - mariano moreno,C,6560
2019-01-28,28,1,4,linea C - retiro,C,36774
2019-01-28,28,1,4,linea C - san juan,C,4244
2019-01-28,28,1,4,linea D - 9 de julio,D,7743
2019-01-28,28,1,4,linea D - agãâ¼ero,D,8372
2019-01-28,28,1,4,linea D - bulnes,D,12694
2019-01-28,28,1,4,linea D - callao,D,10567
2019-01-28,28,1,4,linea D - catedral,D,27583
2019-01-28,28,1,4,linea D - congreso de tucuman,D,27098
2019-01-28,28,1,4,linea D - facultad de medicina,D,9254
2019-01-28,28,1,4,linea D - jose hernandez,D,9639
2019-01-28,28,1,4,linea D - juramento,D,12811
2019-01-28,28,1,4,linea D - ministro carranza,D,9921
2019-01-28,28,1,4,linea D - olleros,D,10152
2019-01-28,28,1,4,linea D - palermo,D,12614
2019-01-28,28,1,4,linea D - plaza italia,D,8676
2019-01-28,28,1,4,linea D - pueyrredon.d,D,8111
2019-01-28,28,1,4,linea D - scalabrini ortiz,D,9587
2019-01-28,28,1,4,linea D - tribunales,D,10130
2019-01-28,28,1,4,linea E - avenida la plata,E,3891
2019-01-28,28,1,4,linea E - boedo,E,3430
2019-01-28,28,1,4,linea E - bolivar,E,10362
2019-01-28,28,1,4,linea E - emilio mitre,E,4441
2019-01-28,28,1,4,linea E - entre rios,E,1711
2019-01-28,28,1,4,linea E - general belgrano,E,2384
2019-01-28,28,1,4,linea E - independencia.h,E,4839
2019-01-28,28,1,4,linea E - jose maria moreno,E,2924
2019-01-28,28,1,4,linea E - jujuy,E,2360
2019-01-28,28,1,4,linea E - medalla milagrosa,E,1380
2019-01-28,28,1,4,linea E - pichincha,E,1586
2019-01-28,28,1,4,linea E - pza. de los virreyes,E,6763
2019-01-28,28,1,4,linea E - san jose,E,1885
2019-01-28,28,1,4,linea E - urquiza,E,2087
2019-01-28,28,1,4,linea E - varela,E,1707
2019-01-28,28,1,4,linea H - caseros,H,6109
2019-01-28,28,1,4,linea H - cordoba,H,5653
2019-01-28,28,1,4,linea H - corrientes,H,4666
2019-01-28,28,1,4,linea H - facultad de derecho,H,2029
2019-01-28,28,1,4,linea H - hospitales,H,11783
2019-01-28,28,1,4,linea H - humberto i,H,4822
2019-01-28,28,1,4,linea H - inclan,H,4450
2019-01-28,28,1,4,linea H - las heras,H,9327
2019-01-28,28,1,4,linea H - once/30 de diciembre,H,11889
2019-01-28,28,1,4,linea H - patricios,H,9234
2019-01-28,28,1,4,linea H - santa fe,H,8887
2019-01-28,28,1,4,linea H - venezuela,H,6578
2019-01-29,29,1,5,linea A - acoyte,A,11462
2019-01-29,29,1,5,linea A - alberti,A,3484
2019-01-29,29,1,5,linea A - carabobo,A,9331
2019-01-29,29,1,5,linea A - castro barros,A,7099
2019-01-29,29,1,5,linea A - congreso,A,9824
2019-01-29,29,1,5,linea A - flores,A,9528
2019-01-29,29,1,5,linea A - lima,A,6513
2019-01-29,29,1,5,linea A - loria,A,6236
2019-01-29,29,1,5,linea A - pasco,A,2884
2019-01-29,29,1,5,linea A - peru,A,13171
2019-01-29,29,1,5,linea A - piedras,A,7504
2019-01-29,29,1,5,linea A - plaza de mayo,A,16852
2019-01-29,29,1,5,linea A - plaza miserere,A,11672
2019-01-29,29,1,5,linea A - primera junta,A,11135
2019-01-29,29,1,5,linea A - puan,A,5546
2019-01-29,29,1,5,linea A - rio de janeiro,A,8068
2019-01-29,29,1,5,linea A - saenz peãâ±a,A,8049
2019-01-29,29,1,5,linea A - san pedrito,A,23432
2019-01-29,29,1,5,linea B - angel gallardo,B,11595
2019-01-29,29,1,5,linea B - callao,B,12868
2019-01-29,29,1,5,linea B - carlos gardel,B,11944
2019-01-29,29,1,5,linea B - carlos pellegrini,B,17910
2019-01-29,29,1,5,linea B - dorrego,B,8614
2019-01-29,29,1,5,linea B - echeverria,B,5543
2019-01-29,29,1,5,linea B - federico lacroze,B,26652
2019-01-29,29,1,5,linea B - florida,B,16839
2019-01-29,29,1,5,linea B - leandro n. alem,B,23098
2019-01-29,29,1,5,linea B - los incas,B,8829
2019-01-29,29,1,5,linea B - malabia,B,14567
2019-01-29,29,1,5,linea B - medrano,B,12742
2019-01-29,29,1,5,linea B - pasteur,B,8382
2019-01-29,29,1,5,linea B - pueyrredon,B,9650
2019-01-29,29,1,5,linea B - rosas,B,23692
2019-01-29,29,1,5,linea B - tronador,B,4938
2019-01-29,29,1,5,linea B - uruguay,B,11657
2019-01-29,29,1,5,linea C - avenida de mayo,C,4694
2019-01-29,29,1,5,linea C - constitucion,C,71276
2019-01-29,29,1,5,linea C - diagonal norte,C,4649
2019-01-29,29,1,5,linea C - general san martin,C,8691
2019-01-29,29,1,5,linea C - independencia,C,4122
2019-01-29,29,1,5,linea C - lavalle,C,9273
2019-01-29,29,1,5,linea C - mariano moreno,C,6289
2019-01-29,29,1,5,linea C - retiro,C,31693
2019-01-29,29,1,5,linea C - san juan,C,4115
2019-01-29,29,1,5,linea D - 9 de julio,D,7565
2019-01-29,29,1,5,linea D - agãâ¼ero,D,8480
2019-01-29,29,1,5,linea D - bulnes,D,12925
2019-01-29,29,1,5,linea D - callao,D,9881
2019-01-29,29,1,5,linea D - catedral,D,27805
2019-01-29,29,1,5,linea D - congreso de tucuman,D,28690
2019-01-29,29,1,5,linea D - facultad de medicina,D,8973
2019-01-29,29,1,5,linea D - jose hernandez,D,9499
2019-01-29,29,1,5,linea D - juramento,D,12505
2019-01-29,29,1,5,linea D - ministro carranza,D,10087
2019-01-29,29,1,5,linea D - olleros,D,10022
2019-01-29,29,1,5,linea D - palermo,D,12991
2019-01-29,29,1,5,linea D - plaza italia,D,8731
2019-01-29,29,1,5,linea D - pueyrredon.d,D,7656
2019-01-29,29,1,5,linea D - scalabrini ortiz,D,9793
2019-01-29,29,1,5,linea D - tribunales,D,10096
2019-01-29,29,1,5,linea E - avenida la plata,E,3659
2019-01-29,29,1,5,linea E - boedo,E,3283
2019-01-29,29,1,5,linea E - bolivar,E,10205
2019-01-29,29,1,5,linea E - emilio mitre,E,4390
2019-01-29,29,1,5,linea E - entre rios,E,1714
2019-01-29,29,1,5,linea E - general belgrano,E,2259
2019-01-29,29,1,5,linea E - independencia.h,E,4831
2019-01-29,29,1,5,linea E - jose maria moreno,E,2723
2019-01-29,29,1,5,linea E - jujuy,E,2385
2019-01-29,29,1,5,linea E - medalla milagrosa,E,1305
2019-01-29,29,1,5,linea E - pichincha,E,1651
2019-01-29,29,1,5,linea E - pza. de los virreyes,E,6365
2019-01-29,29,1,5,linea E - san jose,E,1922
2019-01-29,29,1,5,linea E - urquiza,E,1991
2019-01-29,29,1,5,linea E - varela,E,1604
2019-01-29,29,1,5,linea H - caseros,H,5987
2019-01-29,29,1,5,linea H - cordoba,H,5579
2019-01-29,29,1,5,linea H - corrientes,H,4539
2019-01-29,29,1,5,linea H - facultad de derecho,H,2423
2019-01-29,29,1,5,linea H - hospitales,H,11545
